"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Wien";2020-05-22;1,03061817278575;0,929197162618943;1,13721672507213
"Wien";2020-05-23;1,04520069100541;0,943391261463817;1,15215183409727
"Wien";2020-05-24;0,924440383559233;0,829185811577394;1,024799344441
"Wien";2020-05-25;0,898875470132226;0,804912965748576;0,997950217901866
"Wien";2020-05-26;0,836947433872893;0,745789600036661;0,933285207212993
"Wien";2020-05-27;0,864089303725954;0,77027247769668;0,963219333976786
"Wien";2020-05-28;0,770159336594412;0,68037898788821;0,865422852544179
"Wien";2020-05-29;0,904913132741279;0,80540066574014;1,01013816957604
"Wien";2020-05-30;0,971324724089335;0,866195951038588;1,08238755807552
"Wien";2020-05-31;0,885980978862904;0,784529357963503;0,993511879476425
"Wien";2020-06-01;0,848907210117744;0,748660548796432;0,955360986850628
"Wien";2020-06-02;0,85509272178819;0,753158195593058;0,963402633845889
"Wien";2020-06-03;0,959122026989038;0,849295194811173;1,07553000619054
"Wien";2020-06-04;0,944213649366239;0,833942140707013;1,06123286944115
"Wien";2020-06-05;1,06621159109664;0,947806115571847;1,1914852174691
"Wien";2020-06-06;1,10356540968832;0,982792058733295;1,23123642996201
"Wien";2020-06-07;1,09963183057662;0,9796727057171;1,22641897976605
"Wien";2020-06-08;1,08370031444043;0,965666888213288;1,2084408549282
"Wien";2020-06-09;0,955404640484854;0,845810839178466;1,07157791389792
"Wien";2020-06-10;0,989171653534841;0,878029992207684;1,10684057504088
"Wien";2020-06-11;0,91016507964022;0,803675161135764;1,02318401657577
"Wien";2020-06-12;0,901328273959704;0,794891258062019;1,01435570227644
